Ordem;Operação;Chave de controle;Centro de trabalho;Txt.breve operação;Quantidade operação (MEINH);Qtd.boa confirmada (MEINH);Refugo confirmado (MEINH);Confirmação atividade 2 (ILE02);Data início real de execução;Data fim real da execução
2539024;0100;ZP01;IB324876;RETIFICAR BORDA;35.826;19.729;2;4.361;18/03/2024;03/04/2024
2539024;1000;ZP10;IB329900;QA/LOG/SCH;35.826;35.440;0;3.544;28/03/2024;29/04/2024
2539024;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);35.826;0;0;0,000;;
2550815;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;3.496;0;58;0,000;29/04/2024;29/04/2024
2550815;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;3.496;3.385;0;16,925;05/03/2024;28/04/2024
2550815;0020;ZP04;IB023610;JATEAR;3.496;3.385;0;13,540;05/03/2024;28/04/2024
2550815;0030;ZP04;IB324528;RETIFICAR FACE;3.496;3.385;0;40,620;05/03/2024;28/04/2024
2550815;0035;ZP05;IB-TXT01;OLEAR;3.496;0;0;0,000;;
2550815;0040;ZP04;IB324712;RETIFICAR DIÂMETRO EXTERNO;3.496;3.342;43;755,898;04/03/2024;29/04/2024
2550815;0050;ZP28;IB-ENV01;ENV. TERCEIRO;3.496;3.354;0;0,000;05/03/2024;08/03/2024
2550815;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;3.496;3.354;0;0,000;07/03/2024;09/03/2024
2550815;0052;ZP05;IB-REC01;REC. TERCEIRO;3.496;0;0;0,000;;
2550815;0060;ZQ01;IB329138;RET/LAP PISTA;3.496;3.184;0;796;14/03/2024;21/03/2024
2550815;1000;ZP10;IB329900;QA/LOG/SCH;3.496;3.395;0;149,380;15/03/2024;26/04/2024
2550815;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.496;0;0;0,000;;
2551069;0031;ZP26;IB324511;APONTAMENTO WASTE - SFC;8.000;0;244;0,000;15/05/2024;15/05/2024
2551069;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;8.000;7.787;0;46,722;01/03/2024;15/05/2024
2551069;0020;ZP04;IB023610;JATEAR;8.000;7.787;0;77,870;01/03/2024;15/05/2024
2551069;0030;ZP04;IB324511;RETIFICAR FACE;8.000;7.787;0;155,740;01/03/2024;15/05/2024
2551069;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;8.000;7.697;90;254,001;29/02/2024;15/05/2024
2551069;0045;ZP05;IB-TXT01;OLEAR;8.000;0;0;0,000;;
2551069;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;8.000;7.622;75;2.154;01/03/2024;09/03/2024
2551069;0060;ZP28;IB-ENV01;ENV. TERCEIRO;8.000;7.579;0;0,000;01/03/2024;05/03/2024
2551069;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;8.000;7.579;0;0,000;01/03/2024;06/03/2024
2551069;0062;ZP05;IB-REC01;REC. TERCEIRO;8.000;0;0;0,000;;
2551069;0070;ZQ01;IB329131;RET/LAP PISTA;8.000;7.443;12;1.488;01/03/2024;09/03/2024
2551069;1000;ZP10;IB329900;QA/LOG/SCH;8.000;7.579;0;507,793;08/03/2024;15/05/2024
2551072;0041;ZP26;IB324511;APONTAMENTO WASTE - SFC;5.000;0;46;0,000;15/05/2024;15/05/2024
2551072;0001;ZP28;IB-ENV01;ENV. TERCEIRO;5.000;5.000;0;0,000;27/02/2024;27/02/2024
2551072;0002;ZP07;IB008860;AUSTEMPERA/REVENIMENTO;5.000;5.000;0;0,000;15/03/2024;15/03/2024
2551072;0003;ZP05;IB-REC01;REC. TERCEIRO;5.000;0;0;0,000;;
2551072;0040;ZP04;IB324511;RETIFICAR FACE;5.000;4.651;0;88,369;26/03/2024;15/05/2024
2551072;0050;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;5.000;4.651;0;148,832;26/03/2024;15/05/2024
2551072;0055;ZP05;IB-TXT01;OLEAR;5.000;0;0;0,000;;
2551072;0060;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;5.000;4.586;65;2.137;26/03/2024;28/03/2024
2551072;0070;ZQ01;IB329131;RET/LAP PISTA;5.000;4.642;0;925;02/04/2024;05/04/2024
2551072;1000;ZP10;IB329900;QA/LOG/SCH;5.000;4.889;0;469,344;06/04/2024;15/05/2024
2551072;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.000;0;0;0,000;;
2551079;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;6.000;5.902;0;17,706;05/03/2024;05/03/2024
2551079;0020;ZP04;IB023610;JATEAR;6.000;5.902;0;53,118;05/03/2024;05/03/2024
2551079;0030;ZP04;IB324511;RETIFICAR FACE;6.000;5.900;2;119,959;28/02/2024;14/03/2024
2551079;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;6.000;5.648;252;189,543;01/03/2024;14/03/2024
2551079;0045;ZP05;IB-TXT01;OLEAR;6.000;0;0;0,000;;
2551079;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;6.000;5.745;72;1.329;05/03/2024;13/03/2024
2551079;0060;ZP28;IB-ENV01;ENV. TERCEIRO;6.000;5.724;0;0,000;06/03/2024;07/03/2024
2551079;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;6.000;5.724;0;0,000;07/03/2024;08/03/2024
2551079;0062;ZP05;IB-REC01;REC. TERCEIRO;6.000;0;0;0,000;;
2551079;0070;ZQ01;IB329131;RET/LAP PISTA;6.000;5.644;0;1.294;07/03/2024;11/03/2024
2551079;1000;ZP10;IB329900;QA/LOG/SCH;6.000;5.679;0;374,814;10/03/2024;10/03/2024
2551079;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);6.000;0;0;0,000;;
2564589;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;2.100;2.083;0;2,083;07/03/2024;07/03/2024
2564589;0020;ZP04;IB023610;JATEAR;2.100;2.083;0;12,498;07/03/2024;07/03/2024
2564589;0030;ZP04;IB324511;RETIFICAR FACE;2.100;2.083;0;41,660;07/03/2024;07/03/2024
2564589;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;2.100;2.083;0;68,739;07/03/2024;07/03/2024
2564589;0045;ZP05;IB-TXT01;OLEAR;2.100;0;0;0,000;;
2564589;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;2.100;2.022;61;547;07/03/2024;08/03/2024
2564589;0060;ZP28;IB-ENV01;ENV. TERCEIRO;2.100;2.045;0;0,000;09/03/2024;09/03/2024
2564589;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.100;2.045;0;0,000;11/03/2024;11/03/2024
2564589;0062;ZP05;IB-REC01;REC. TERCEIRO;2.100;0;0;0,000;;
2564589;0070;ZQ01;IB329131;RET/LAP PISTA;2.100;1.993;0;209;11/03/2024;18/03/2024
2564589;1000;ZP10;IB329900;QA/LOG/SCH;2.100;2.007;0;188,658;15/03/2024;16/03/2024
2564589;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.100;0;0;0,000;;
2564592;0031;ZP26;IB324511;APONTAMENTO WASTE-SFC;1.060;0;40;0,000;22/04/2024;22/04/2024
2564592;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.060;1.108;0;1,108;08/03/2024;21/04/2024
2564592;0020;ZP04;IB023610;JATEAR;1.060;1.108;0;4,432;08/03/2024;21/04/2024
2564592;0030;ZP04;IB324511;RETIFICAR FACE;1.060;1.108;0;22,160;08/03/2024;21/04/2024
2564592;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;1.060;1.108;0;36,564;08/03/2024;21/04/2024
2564592;0045;ZP05;IB-TXT01;OLEAR;1.060;0;0;0,000;;
2564592;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.060;1.108;0;138;08/03/2024;09/03/2024
2564592;0060;ZP28;IB-ENV01;ENV. TERCEIRO;1.060;1.100;0;0,000;11/03/2024;11/03/2024
2564592;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.060;1.094;0;0,000;12/03/2024;12/03/2024
2564592;0062;ZP05;IB-REC01;REC. TERCEIRO;1.060;0;0;0,000;;
2564592;0070;ZQ01;IB329131;RET/LAP PISTA;1.060;1.545;0;358;14/03/2024;21/03/2024
2564592;1000;ZP10;IB329900;QA/LOG/SCH;1.060;1.020;0;79,560;18/03/2024;20/03/2024
2564592;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.060;0;0;0,000;;
2564594;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.864;1.890;0;1,890;09/03/2024;21/03/2024
2564594;0020;ZP04;IB023610;JATEAR;1.864;1.890;0;7,560;09/03/2024;21/03/2024
2564594;0030;ZP04;IB324511;RETIFICAR FACE;1.864;1.890;0;37,800;09/03/2024;21/03/2024
2564594;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;1.864;1.890;0;62,370;09/03/2024;21/03/2024
2564594;0045;ZP05;IB-TXT01;OLEAR;1.864;0;0;0,000;;
2564594;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.864;1.880;10;364;09/03/2024;12/03/2024
2564594;0060;ZP28;IB-ENV01;ENV. TERCEIRO;1.864;1.891;0;0,000;11/03/2024;11/03/2024
2564594;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.864;1.891;0;0,000;12/03/2024;12/03/2024
2564594;0062;ZP05;IB-REC01;REC. TERCEIRO;1.864;0;0;0,000;;
2564594;0070;ZQ01;IB329131;RET/LAP PISTA;1.864;1.311;0;312;19/03/2024;19/03/2024
2564594;1000;ZP10;IB329900;QA/LOG/SCH;1.864;1.864;0;145,392;20/03/2024;20/03/2024
2564594;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.864;0;0;0,000;;
2576178;0041;ZP26;12234393;APONTAMENTO WASTE - SFC;10.706;0;801;0,784;09/10/2024;15/10/2024
2576178;0010;ZP04;LB000773;BROCHAR BR/3;10.706;10.063;0;1.680,521;23/03/2024;27/08/2024
2576178;0020;ZP04;85080319;TRATAMENTO TÉRMICO;10.706;10.063;0;20,126;23/03/2024;27/08/2024
2576178;0030;ZP04;12232765;JATEAR;10.706;10.063;0;80,504;23/03/2024;27/08/2024
2576178;0040;ZQ04;12234393;RETIFICAR FACE;10.706;10.061;2;160,558;23/03/2024;09/10/2024
2576178;0045;ZP05;IB-TXT01;OLEAR;10.706;0;0;0,000;;
2576178;0050;ZP04;85052450;RETIFICAR DIÂMETRO EXTERNO;10.706;10.061;49;214,077;23/03/2024;09/10/2024
2576178;0060;ZP28;IB-ENV01;ENV. TERCEIRO;10.706;10.012;0;0,000;23/03/2024;30/04/2024
2576178;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;10.706;10.012;0;0,000;26/03/2024;02/05/2024
2576178;0062;ZP05;IB-REC01;REC. TERCEIRO;10.706;0;0;0,000;;
2576178;0070;ZP01;85052941;RET/LAP PISTA;10.706;13.643;0;3.524,868;24/04/2024;10/10/2024
2576178;1000;ZP10;IB329900;QA/LOG/SCH;10.706;9.854;0;1.349,998;30/04/2024;27/08/2024
2576178;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);10.706;0;0;0,000;;
2576180;0010;ZP04;LB000773;BROCHAR BR/3 - LuK FB;2.300;2.292;0;550,080;22/04/2024;22/04/2024
2576180;0015;ZP05;LB-TXT01;ENVIAR PEÇAS P/ INA - ALA 08;2.300;0;0;0,000;;
2576180;0020;ZP04;85080319;TRATAMENTO TÉRMICO;2.300;2.292;0;13,752;22/04/2024;22/04/2024
2576180;0030;ZP04;12232765;JATEAR;2.300;2.292;0;158,148;22/04/2024;22/04/2024
2576180;0040;ZQ04;12234393;RETIFICAR FACE - 1º PASSE;2.300;2.292;0;45,840;22/04/2024;22/04/2024
2576180;0050;ZP01;12234393;RETIFICAR FACE - 2º PASSE;2.300;2.292;0;35;22/04/2024;22/04/2024
2576180;0055;ZP05;IB-TXT01;OLEAR;2.300;0;0;0,000;;
2576180;0060;ZP04;85087541;RETIFICAR DIÂMETRO EXTERNO;2.300;2.303;0;69,090;03/05/2024;03/05/2024
2576180;0070;ZP28;IB-ENV01;ENV. TERCEIRO;2.300;2.303;0;0,000;03/05/2024;03/05/2024
2576180;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.300;2.303;0;0,000;04/05/2024;04/05/2024
2576180;0072;ZP05;IB-REC01;REC. TERCEIRO;2.300;0;0;0,000;;
2576180;0080;ZP01;85115527;RET/LAP PISTA;2.300;2.510;5;581;04/05/2024;06/05/2024
2576180;1000;ZP10;IB329900;QA/LOG/SCH;2.300;2.300;0;393,300;08/05/2024;09/05/2024
2576180;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.300;0;0;0,000;;
2576281;0041;ZP26;12234393;APONTAMENTO WASTE - SFC;2.925;0;25;0,000;15/07/2024;15/07/2024
2576281;0010;ZP04;LB000773;BROCHAR BR/3;2.925;2.917;0;700,080;06/05/2024;10/07/2024
2576281;0020;ZP04;85080319;TRATAMENTO TÉRMICO;2.925;2.917;0;11,668;06/05/2024;10/07/2024
2576281;0030;ZP04;12232765;JATEAR;2.925;2.917;0;78,759;06/05/2024;10/07/2024
2576281;0040;ZP04;12234393;RETIFICAR FACE;2.925;2.917;0;37,921;06/05/2024;10/07/2024
2576281;0045;ZP05;IB-TXT01;OLEAR;2.925;0;0;0,000;;
2576281;0050;ZP04;85087541;RETIFICAR DIÂMETRO EXTERNO;2.925;2.917;0;87,510;06/05/2024;10/07/2024
2576281;0060;ZP28;IB-ENV01;ENV. TERCEIRO;2.925;2.917;0;0,000;06/05/2024;06/05/2024
2576281;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.925;2.917;0;0,000;22/05/2024;22/05/2024
2576281;0062;ZP05;IB-REC01;REC. TERCEIRO;2.925;0;0;0,000;;
2576281;0070;ZP01;85115527;RET/LAP PISTA;2.925;2.898;0;581;01/07/2024;02/07/2024
2576281;1000;ZP10;IB329900;QA/LOG/SCH;2.925;2.900;0;536,500;05/07/2024;10/07/2024
2576281;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.925;0;0;0,000;;
2576282;0015;ZP05;LB-TXT01;ENVIAR PEÇAS P/ USINAGEM LUK - ALA1 FB;4.300;0;0;0,000;;
2576282;0020;ZP04;LB000773;BROCHAR BR/3;4.300;4.302;0;718,434;23/03/2024;23/03/2024
2576282;0025;ZP05;LB-TXT01;ENVIAR PEÇAS P/ INA - ALA 08;4.300;0;0;0,000;;
2576282;0030;ZP04;85080319;TRATAMENTO TÉRMICO;4.300;4.302;0;8,604;23/03/2024;23/03/2024
2576282;0040;ZP04;12232765;JATEAR;4.300;4.302;0;43,020;23/03/2024;23/03/2024
2576282;0050;ZP04;12234393;RETIFICAR FACE;4.300;0;6;0,000;20/03/2024;20/03/2024
2576282;0060;ZP04;85052450;RETIFICAR DIÂMETRO EXTERNO;4.300;0;3;0,000;23/03/2024;23/03/2024
2576282;0065;ZP05;IB-TXT01;OLEAR;4.300;0;0;0,000;;
2576282;0070;ZP28;IB-ENV01;ENV. TERCEIRO;4.300;4.293;0;0,000;23/03/2024;23/03/2024
2576282;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;4.300;4.293;0;0,000;27/03/2024;27/03/2024
2576282;0072;ZP05;IB-REC01;REC. TERCEIRO;4.300;0;0;0,000;;
2576282;0080;ZP01;85052941;RET/LAP PISTA;4.300;0;0;0,000;02/05/2024;02/05/2024
2576282;1000;ZP10;IB329900;QA/LOG/SCH;4.300;491;0;63,339;02/05/2024;02/05/2024
2576282;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.300;0;0;0,000;;
2576636;0041;ZP26;IB324528;APONTAMENTO WASTE - SFC;1.695;0;129;0,000;21/05/2024;21/05/2024
2576636;0010;ZP05;LB-TXT01;ENVIAR PEÇAS P/ USINAGEM LUK - ALA1 FB;1.695;0;0;0,000;;
2576636;0011;ZP01;LB000773;BROCHAR BR/3;1.695;1.695;0;0,000;28/02/2024;28/02/2024
2576636;0012;ZP05;LB-TXT01;ENVIAR PEÇAS P/ INA - ALA 08;1.695;0;0;0,000;;
2576636;0020;ZP04;IB323525;TRATAMENTO TÉRMICO;1.695;1.576;0;9,456;13/03/2024;20/05/2024
2576636;0030;ZP04;IB023610;JATEAR;1.695;1.576;0;94,560;13/03/2024;20/05/2024
2576636;0040;ZQ04;IB324528;RETIFICAR FACE 1º PASSE;1.695;1.576;0;26,792;13/03/2024;20/05/2024
2576636;0050;ZP01;IB324528;RETIFICAR FACE 2º PASSE;1.695;1.575;1;41;13/03/2024;13/03/2024
2576636;0060;ZP04;IB329107;RETIFICAR DIÂMETRO EXTERNO;1.695;1.592;0;47,760;15/03/2024;20/05/2024
2576636;0065;ZP05;IB-TXT01;OLEAR;1.695;0;0;0,000;;
2576636;0070;ZP28;IB-ENV01;ENV. TERCEIRO;1.695;1.592;0;0,000;15/03/2024;15/03/2024
2576636;0071;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.695;1.592;0;0,000;18/03/2024;18/03/2024
2576636;0072;ZP05;IB-REC01;REC. TERCEIRO;1.695;0;0;0,000;;
2576636;0080;ZQ01;IB329111;RET/LAP PISTA;1.695;1.570;0;490;26/03/2024;26/03/2024
2576636;1000;ZP10;IB329900;QA/LOG/SCH;1.695;1.565;0;273,875;28/03/2024;20/05/2024
2576636;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.695;0;0;0,000;;
2582720;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;7.995;0;0;0,000;;
2582720;0020;ZP28;IB-REC01;ENV. TERCEIRO;7.995;7.995;0;0,000;11/03/2024;11/03/2024
2582720;0021;ZP07;IB008838;APLICAR CORROTECT;7.995;7.995;0;0,000;13/03/2024;14/03/2024
2582720;0022;ZP05;IB-REC01;REC. TERCEIRO;7.995;0;0;0,000;;
2582720;0023;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);7.995;0;0;0,000;;
2593854;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;4.060;4.045;0;36,405;07/03/2024;07/03/2024
2593854;0020;ZP04;IB023610;JATEAR;4.060;4.045;0;40,450;07/03/2024;07/03/2024
2593854;0030;ZP04;IB324528;RETIFICAR FACE;4.060;4.045;0;56,630;07/03/2024;07/03/2024
2593854;0035;ZP05;IB-TXT01;OLEAR;4.060;0;0;0,000;;
2593854;0040;ZP01;IB324712;RETIFICAR DIÂMETRO EXTERNO;4.060;4.036;9;1.239;07/03/2024;12/03/2024
2593854;0050;ZP28;IB-ENV01;ENV. TERCEIRO;4.060;4.069;0;0,000;11/03/2024;12/03/2024
2593854;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;4.060;4.069;0;0,000;13/03/2024;13/03/2024
2593854;0052;ZP05;IB-REC01;REC. TERCEIRO;4.060;0;0;0,000;;
2593854;0060;ZP01;IB329112;RET/ LAP PISTA;4.060;3.909;21;1.223;15/03/2024;27/05/2024
2593854;1000;ZP10;IB329900;QA/LOG/SCH;4.060;4.030;0;209,560;15/03/2024;08/05/2024
2593854;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.060;0;0;0,000;;
2593984;0031;ZP26;IB324528;APONTAMENTO WASTE - SFC;6.090;0;20;0,000;02/07/2024;02/07/2024
2593984;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;6.090;6.189;0;55,701;18/03/2024;29/06/2024
2593984;0020;ZP04;IB023610;JATEAR;6.090;6.189;0;55,701;18/03/2024;29/06/2024
2593984;0030;ZQ04;IB324528;RETIFICAR FACE;6.090;6.189;0;86,646;18/03/2024;29/06/2024
2593984;0035;ZP05;IB-TXT01;OLEAR;6.090;0;0;0,000;;
2593984;0040;ZP04;IB324712;RETIFICAR DIÂMETRO EXTERNO;6.090;6.168;21;1.511,265;15/03/2024;02/07/2024
2593984;0050;ZP28;IB-ENV01;ENV. TERCEIRO;6.090;6.168;0;0,000;18/03/2024;22/03/2024
2593984;0051;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;6.090;6.168;0;0,000;18/03/2024;25/03/2024
2593984;0052;ZP05;IB-REC01;REC. TERCEIRO;6.090;0;0;0,000;;
2593984;0060;ZQ01;IB329112;RET/ LAP PISTA;6.090;5.455;0;1.677;18/03/2024;01/04/2024
2593984;1000;ZP10;IB329900;QA/LOG/SCH;6.090;6.049;0;314,548;18/03/2024;29/06/2024
2593984;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);6.090;0;0;0,000;;
2598453;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;3.980;0;0;0,000;;
2598453;0020;ZP28;IB-ENV01;ENV. TERCEIRO;3.980;3.980;0;0,000;06/03/2024;06/03/2024
2598453;0021;ZP07;IB008838;APLICAR CORROTECT;3.980;3.980;0;0,000;08/03/2024;08/03/2024
2598453;0022;ZP05;IB-REC01;REC. TERCEIRO;3.980;0;0;0,000;;
2598453;1000;ZP10;IB329900;QA/LOG/SCH;3.980;4.014;0;1.003,500;15/03/2024;28/03/2024
2598453;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.980;0;0;0,000;;
2598454;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;5.795;0;0;0,000;;
2598454;0020;ZP28;IB-ENV01;ENV. TERCEIRO;5.795;5.795;0;0,000;11/03/2024;11/03/2024
2598454;0021;ZP07;IB008838;APLICAR CORROTECT;5.795;5.795;0;0,000;14/03/2024;14/03/2024
2598454;0022;ZP05;IB-REC01;REC. TERCEIRO;5.795;0;0;0,000;;
2598454;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);5.795;0;0;0,000;;
2598457;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;3.000;0;0;0,000;;
2598457;0020;ZP28;IB-ENV01;ENV. TERCEIRO;3.000;3.000;0;0,000;06/03/2024;06/03/2024
2598457;0021;ZP07;IB008838;APLICAR CORROTECT;3.000;3.000;0;0,000;08/03/2024;08/03/2024
2598457;0022;ZP05;IB-REC01;REC. TERCEIRO;3.000;0;0;0,000;;
2598457;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);3.000;0;0;0,000;;
2598662;0010;ZP05;IB-TXT01;SEPARAR PEÇAS;4.000;0;0;0,000;;
2598662;0020;ZP28;IB-ENV01;ENV. TERCEIRO;4.000;4.000;0;0,000;06/03/2024;06/03/2024
2598662;0021;ZP07;IB008838;APLICAR CORROTECT;4.000;4.000;0;0,000;08/03/2024;08/03/2024
2598662;0022;ZP05;IB-REC01;REC. TERCEIRO;4.000;0;0;0,000;;
2598662;1000;ZP10;IB329900;QA/LOG/SCH;4.000;4.017;0;1.438,086;15/03/2024;25/03/2024
2598662;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.000;0;0;0,000;;
2599911;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;4.117;4.063;0;16,252;12/03/2024;28/03/2024
2599911;0020;ZP04;IB023610;JATEAR;4.117;4.063;0;56,882;12/03/2024;28/03/2024
2599911;0030;ZP04;IB324511;RETIFICAR FACE;4.117;4.063;0;81,260;12/03/2024;28/03/2024
2599911;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;4.117;0;9;0;12/03/2024;28/03/2024
2599911;0045;ZP05;IB-TXT01;OLEAR;4.117;0;0;0,000;;
2599911;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;4.117;4.032;22;1.122;12/03/2024;20/03/2024
2599911;0060;ZP28;IB-ENV01;ENV. TERCEIRO;4.117;4.084;0;0,000;18/03/2024;20/03/2024
2599911;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;4.117;4.084;0;0,000;19/03/2024;21/03/2024
2599911;0062;ZP05;IB-REC01;REC. TERCEIRO;4.117;0;0;0,000;;
2599911;0070;ZQ01;IB329131;RET/LAP PISTA;4.117;3.405;0;670;22/03/2024;27/03/2024
2599911;1000;ZP10;IB329900;QA/LOG/SCH;4.117;3.971;0;266,057;22/03/2024;28/03/2024
2599911;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);4.117;0;0;0,000;;
2599912;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;1.900;1.918;0;5,754;20/03/2024;28/03/2024
2599912;0020;ZP04;IB023610;JATEAR;1.900;1.918;0;13,426;20/03/2024;28/03/2024
2599912;0030;ZP04;IB324511;RETIFICAR FACE;1.900;1.918;0;36,442;20/03/2024;28/03/2024
2599912;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;1.900;1.918;0;67,130;20/03/2024;28/03/2024
2599912;0045;ZP05;IB-TXT01;OLEAR;1.900;0;0;0,000;;
2599912;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;1.900;1.914;4;435;20/03/2024;21/03/2024
2599912;0060;ZP28;IB-ENV01;ENV. TERCEIRO;1.900;1.926;0;0,000;21/03/2024;21/03/2024
2599912;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;1.900;1.926;0;0,000;22/03/2024;22/03/2024
2599912;0062;ZP05;IB-REC01;REC. TERCEIRO;1.900;0;0;0,000;;
2599912;0070;ZQ01;IB329131;RET/LAP PISTA;1.900;1.890;0;492;27/03/2024;01/04/2024
2599912;1000;ZP10;IB329900;QA/LOG/SCH;1.900;1.889;0;149,231;28/03/2024;28/03/2024
2599912;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);1.900;0;0;0,000;;
2600062;0031;ZP26;IB324528;APONTAR WASTE - SFC;2.000;0;10;0,000;01/04/2024;01/04/2024
2600062;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;2.000;2.008;0;6,024;21/03/2024;21/03/2024
2600062;0020;ZP04;IB023610;JATEAR;2.000;2.008;0;18,072;21/03/2024;21/03/2024
2600062;0030;ZQ04;IB324528;RETIFICAR FACE;2.000;2.008;0;18,072;21/03/2024;21/03/2024
2600062;0040;ZP04;IB329109;RETIFICAR DIÂMETRO EXTERNO;2.000;2.008;0;54,216;21/03/2024;21/03/2024
2600062;0045;ZP05;IB-TXT01;OLEAR;2.000;0;0;0,000;;
2600062;0050;ZP01;IB324876;RETIFICAR DIÂMETRO INTERNO;2.000;1.944;64;295;21/03/2024;22/03/2024
2600062;0060;ZP28;IB-ENV01;ENV. TERCEIRO;2.000;1.840;0;0,000;22/03/2024;22/03/2024
2600062;0061;ZP07;IB008838;APLICAR CORROTECT / DESIDROGENAR KOES;2.000;1.840;0;0,000;25/03/2024;25/03/2024
2600062;0062;ZP05;IB-REC01;REC. TERCEIRO;2.000;0;0;0,000;;
2600062;0070;ZQ01;IB329131;RET/LAP PISTA;2.000;1.780;0;351;25/03/2024;28/03/2024
2600062;1000;ZP10;IB329900;QA/LOG/SCH;2.000;1.926;0;146,376;25/03/2024;29/03/2024
2600062;1001;ZP05;IB-CPL01;MAP-docs ADD, veja Procella (IT, PC,...);2.000;0;0;0,000;;
2600067;0010;ZP04;IB323525;TRATAMENTO TÉRMICO;6.000;2.121;0;31,815;19/03/2024;19/03/2024
